"No.","Time","Source","Destination","Protocol","Length","Info"
"8180","35.961086","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8181","35.961111","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#3] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=164840 SLE=159080 SRE=161960"
"8182","35.961917","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8183","35.961936","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#1] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=23794"
"8184","35.962125","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8185","35.962141","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#2] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=25234"
"8186","35.962338","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8187","35.962354","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#4] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=166280 SLE=159080 SRE=161960"
"8188","35.962552","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8189","35.962566","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#5] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=167720 SLE=159080 SRE=161960"
"8190","35.962768","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8191","35.962783","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#3] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=26674"
"8192","35.962983","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8193","35.962997","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#4] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=28114"
"8194","35.963202","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8195","35.963217","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#6] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=169160 SLE=159080 SRE=161960"
"8196","35.963425","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8197","35.963439","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#7] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=170600 SLE=159080 SRE=161960"
"8198","35.963921","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8199","35.963937","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#5] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=29554"
"8200","35.964648","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8201","35.964663","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#6] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=30994"
"8202","35.964846","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8203","35.964861","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#8] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=172040 SLE=159080 SRE=161960"
"8204","35.965079","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8205","35.965093","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#9] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=173480 SLE=159080 SRE=161960"
"8206","35.965295","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8207","35.965312","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#7] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=32434"
"8208","35.965495","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8209","35.965511","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#8] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=33874"
"8210","35.965727","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8211","35.965742","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#10] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=174920 SLE=159080 SRE=161960"
"8212","35.966034","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8213","35.966062","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#11] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=176360 SLE=159080 SRE=161960"
"8214","35.966203","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8215","35.966221","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 8157#9] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=35314"
"8216","35.966440","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8217","35.966457","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#12] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=177800 SLE=159080 SRE=161960"
"8218","35.966964","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8219","35.966981","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#13] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=179240 SLE=159080 SRE=161960"
"8220","35.967654","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8221","35.967673","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#14] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=180680 SLE=159080 SRE=161960"
"8222","35.967873","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8223","35.967891","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#15] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=182120 SLE=159080 SRE=161960"
"8224","35.968409","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8225","35.968430","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#16] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=183560 SLE=159080 SRE=161960"
"8226","35.969155","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8227","35.969173","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#17] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=185000 SLE=159080 SRE=161960"
"8228","35.969417","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=72681 Ack=2117 Win=1049600 Len=1440"
"8229","35.969435","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 7829#43] 57139  >  443 [ACK] Seq=2117 Ack=25161 Win=66048 Len=0 SLE=26601 SRE=74121 SLE=75561 SRE=89961"
"8230","35.969695","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8231","35.969713","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#18] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=186440 SLE=159080 SRE=161960"
"8232","35.969867","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8233","35.969884","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#19] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=187880 SLE=159080 SRE=161960"
"8234","35.970369","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57139 [ACK] Seq=74121 Ack=2117 Win=1049600 Len=1440"
"8235","35.970389","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","[TCP Dup ACK 7829#44] 57139  >  443 [ACK] Seq=2117 Ack=25161 Win=66048 Len=0 SLE=26601 SRE=89961"
"8236","35.971130","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8237","35.971150","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8175#20] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8238","35.983359","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Application Data"
"8239","35.983512","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=89961 Win=66048 Len=0"
"8240","35.984112","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8241","35.984146","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8157#10] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=42514 SRE=43954 SLE=22354 SRE=35314"
"8242","35.984564","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"8243","35.984590","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#21] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=195080 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8244","35.985435","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8245","35.985460","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#22] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=196520 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8246","35.985933","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8247","35.985960","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#23] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=197960 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8248","35.987323","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8249","35.987365","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#24] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=199400 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8250","35.987761","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8251","35.987789","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#25] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=200840 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8252","35.997619","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=89961 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8253","35.997808","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=91401 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8254","35.997852","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=92841 Win=66048 Len=0"
"8255","35.998043","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=35314 Ack=1381 Win=1049600 Len=1440"
"8256","35.998075","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8157#11] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=36754 SLE=42514 SRE=43954"
"8257","35.998209","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=36754 Ack=1381 Win=1049600 Len=1440"
"8258","35.998231","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8157#12] 57141  >  443 [ACK] Seq=1381 Ack=15154 Win=66048 Len=0 SLE=22354 SRE=38194 SLE=42514 SRE=43954"
"8259","35.998538","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8260","35.998561","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#26] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=202280 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8261","35.998720","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8262","35.998740","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#27] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=193640 SRE=203720 SLE=163400 SRE=189320 SLE=159080 SRE=161960"
"8263","35.998877","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"8264","35.998917","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57141  >  443 [ACK] Seq=1381 Ack=16594 Win=66048 Len=0 SLE=22354 SRE=38194 SLE=42514 SRE=43954"
"8265","35.999110","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=16594 Ack=1381 Win=1049600 Len=1440"
"8266","35.999148","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57141  >  443 [ACK] Seq=1381 Ack=18034 Win=66048 Len=0 SLE=22354 SRE=38194 SLE=42514 SRE=43954"
"8267","35.999364","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=18034 Ack=1381 Win=1049600 Len=1440"
"8268","35.999395","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57141  >  443 [ACK] Seq=1381 Ack=19474 Win=66048 Len=0 SLE=22354 SRE=38194 SLE=42514 SRE=43954"
"8269","35.999579","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=19474 Ack=1381 Win=1049600 Len=1440"
"8270","35.999613","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57141  >  443 [ACK] Seq=1381 Ack=20914 Win=66048 Len=0 SLE=22354 SRE=38194 SLE=42514 SRE=43954"
"8271","35.999782","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=38194 Ack=1381 Win=1049600 Len=1440"
"8272","35.999800","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8270#1] 57141  >  443 [ACK] Seq=1381 Ack=20914 Win=66048 Len=0 SLE=22354 SRE=39634 SLE=42514 SRE=43954"
"8273","36.000250","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8274","36.000270","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8270#2] 57141  >  443 [ACK] Seq=1381 Ack=20914 Win=66048 Len=0 SLE=42514 SRE=45394 SLE=22354 SRE=39634"
"8275","36.006221","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8276","36.006266","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8270#3] 57141  >  443 [ACK] Seq=1381 Ack=20914 Win=66048 Len=0 SLE=42514 SRE=46834 SLE=22354 SRE=39634"
"8277","36.006516","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=189320 Ack=2116 Win=1049600 Len=1440"
"8278","36.006542","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#28] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=190760 SLE=193640 SRE=203720 SLE=159080 SRE=161960"
"8279","36.006716","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57141 [ACK] Seq=39634 Ack=1381 Win=1049600 Len=1440"
"8280","36.006737","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","[TCP Dup ACK 8270#4] 57141  >  443 [ACK] Seq=1381 Ack=20914 Win=66048 Len=0 SLE=22354 SRE=41074 SLE=42514 SRE=46834"
"8281","36.006902","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=92841 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8282","36.007099","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=94281 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8283","36.007136","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=95721 Win=66048 Len=0"
"8284","36.007244","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=190760 Ack=2116 Win=1049600 Len=1440"
"8285","36.007265","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8175#29] 57140  >  443 [ACK] Seq=2116 Ack=156200 Win=66048 Len=0 SLE=163400 SRE=192200 SLE=193640 SRE=203720 SLE=159080 SRE=161960"
"8286","36.007541","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"8287","36.007573","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","57140  >  443 [ACK] Seq=2116 Ack=157640 Win=66048 Len=0 SLE=163400 SRE=192200 SLE=193640 SRE=203720 SLE=159080 SRE=161960"
"8288","36.007667","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8289","36.007686","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8287#1] 57140  >  443 [ACK] Seq=2116 Ack=157640 Win=66048 Len=0 SLE=193640 SRE=205160 SLE=163400 SRE=192200 SLE=159080 SRE=161960"
"8290","36.007886","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","Ignored Unknown Record"
"8291","36.007916","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","102","[TCP Dup ACK 8287#2] 57140  >  443 [ACK] Seq=2116 Ack=157640 Win=66048 Len=0 SLE=193640 SRE=206600 SLE=163400 SRE=192200 SLE=159080 SRE=161960"
"8292","36.008112","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=95721 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8293","36.008313","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=97161 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
"8294","36.008342","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57139  >  443 [ACK] Seq=2117 Ack=98601 Win=66048 Len=0"
"8295","36.008817","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TLSv1.2","1514","[TCP Fast Retransmission] , Ignored Unknown Record"
"8296","36.008856","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","94","57140  >  443 [ACK] Seq=2116 Ack=161960 Win=66048 Len=0 SLE=193640 SRE=206600 SLE=163400 SRE=192200"
"8297","36.012343","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Out-Of-Order] 443  >  57140 [ACK] Seq=161960 Ack=2116 Win=1049600 Len=1440"
"8298","36.012457","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","86","57140  >  443 [ACK] Seq=2116 Ack=192200 Win=66048 Len=0 SLE=193640 SRE=206600"
"8299","36.012648","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","[TCP Retransmission] 443  >  57140 [ACK] Seq=192200 Ack=2116 Win=1049600 Len=1440"
"8300","36.012696","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","2a00:86c0:1047:1047::144","TCP","74","57140  >  443 [ACK] Seq=2116 Ack=206600 Win=66048 Len=0"
"8301","36.012869","2a00:86c0:1047:1047::144","2001:df7:5600:8002:f4d9:f9d7:97cf:1f28","TCP","1514","443  >  57139 [ACK] Seq=98601 Ack=2117 Win=1049600 Len=1440 [TCP segment of a reassembled PDU]"
